"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x3b27b07b8f4f8f290e8aa86c7a8faed87f64c2f6d3d288409dce86b37c9104e0","22991718","1640537371","2021-12-26 16:49:31","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.790845419501458419","0x415565b0"
"0x3b27b07b8f4f8f290e8aa86c7a8faed87f64c2f6d3d288409dce86b37c9104e0","22991718","1640537371","2021-12-26 16:49:31","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,613.988311385726389221","0x415565b0"
"0x98bf9138424f3c326f3bfdafe6d1c059c6bfce8e074fa524db03276fef39aabc","22991731","1640537397","2021-12-26 16:49:57","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","567.719502626437850406","0x415565b0"
"0x98bf9138424f3c326f3bfdafe6d1c059c6bfce8e074fa524db03276fef39aabc","22991731","1640537397","2021-12-26 16:49:57","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","1.59618045603843942","0x415565b0"
"0x98bf9138424f3c326f3bfdafe6d1c059c6bfce8e074fa524db03276fef39aabc","22991731","1640537397","2021-12-26 16:49:57","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","537.737353503256286742","0x415565b0"
"0x4b4c501b3d36b8c7e87b879c81eb6407d076db48af9a08993d316e2c48df5f5b","22991766","1640537517","2021-12-26 16:51:57","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","567.583111709472237114","0x415565b0"
"0x4b4c501b3d36b8c7e87b879c81eb6407d076db48af9a08993d316e2c48df5f5b","22991766","1640537517","2021-12-26 16:51:57","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","1.59579698406850619","0x415565b0"
"0x4b4c501b3d36b8c7e87b879c81eb6407d076db48af9a08993d316e2c48df5f5b","22991766","1640537517","2021-12-26 16:51:57","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","537.60816560100330663","0x415565b0"
"0xb274920fe05e66b2d5bad5693972116b5e5026a58243d0d8ecedf83f65840861","23026475","1640614670","2021-12-27 14:17:50","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","567.446757069532969926","0x415565b0"
"0xb274920fe05e66b2d5bad5693972116b5e5026a58243d0d8ecedf83f65840861","23026475","1640614670","2021-12-27 14:17:50","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","1.595413614093801613","0x415565b0"
"0xb274920fe05e66b2d5bad5693972116b5e5026a58243d0d8ecedf83f65840861","23026475","1640614670","2021-12-27 14:17:50","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","537.479012059931698571","0x415565b0"
"0x9395b0b5697b4846435655b74e03df48d3e9cab555299299f3df3b345724043b","23028229","1640618709","2021-12-27 15:25:09","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,134.484838265980638983","0x415565b0"
"0x9395b0b5697b4846435655b74e03df48d3e9cab555299299f3df3b345724043b","23028229","1640618709","2021-12-27 15:25:09","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","3.189678209282218496","0x415565b0"
"0x9395b0b5697b4846435655b74e03df48d3e9cab555299299f3df3b345724043b","23028229","1640618709","2021-12-27 15:25:09","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,074.570943956675611062","0x415565b0"
"0xbd38436733f8d3be036bb6b281dda9b6597f9736f66cc420008ae744c66fed8e","23032189","1640627643","2021-12-27 17:54:03","0x4e9abecb9c36f211a8ffc958cbc0ef05cbdeea05","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","116,850","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x254f1489eb4e1f7edc28038708cf01507f2a33cd6aeec3cae55dc41a378efca2","23032232","1640627733","2021-12-27 17:55:33","0x4e9abecb9c36f211a8ffc958cbc0ef05cbdeea05","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","118,510.743161930855894939","Add Liquidity ETH"
"0x7ab0c1ae2c0775a1cc88334faaca5c7b4fd6288f86a40becf619e96cd897d5c5","23032465","1640628215","2021-12-27 18:03:35","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xa17f7de14ee47efb1c822a7610781c3679bcdf92","593.2253532712334947","Swap Exact ETH For Tokens"
"0x2b7915a4a090ad280b89cda6b04b283ca1f8e4ff59b60fbaaa4a01696ccf1dd0","23039492","1640643626","2021-12-27 22:20:26","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","85,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xbb67b855945996f06ac107747fd6162eaa96a15f2b597c7d58781fc1e48dd559","23039500","1640643658","2021-12-27 22:20:58","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,225.190683382890353095","Swap Exact ETH For Tokens"
"0x22dedd164bc30d33c60722047340345a394d89c4eae1dbef160bc65ddfcadd9e","23039686","1640644144","2021-12-27 22:29:04","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,836.666755457912471039","Swap Exact ETH For Tokens"
"0x69d6e4cad3e5c8fe029d45ed0daff416f7b7b6c55a684b9cf35deb9d9827021a","23062578","1640693670","2021-12-28 12:14:30","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","12,210.251726401689649224","Swap Exact ETH For Tokens"
"0x25e0d68bbad81b1985d7ae98401c52113a2a376279c49f563cb2ede806c3e570","23063114","1640694778","2021-12-28 12:32:58","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","6,082.880704477954551626","Swap Exact ETH For Tokens"
"0x7290cc6db929ef346b0885e8c9d0d3d40c60ea7b094f1a386bc38eac6cdb9bc4","23073636","1640717395","2021-12-28 18:49:55","0x66b42b2f46a9c735bb318af2ad3c4460417f2eb8","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","548.439017400963547125","Add Liquidity ETH"
"0x059c58545c881f41e9eefc6ce92c8d25b9ef513fe640447e14a943e81b7702be","23073776","1640717737","2021-12-28 18:55:37","0x66b42b2f46a9c735bb318af2ad3c4460417f2eb8","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","1,228.489379828479113845","Add Liquidity ETH"
"0xd59cf9400b3ed2707362147e80e6bff4b603f52349e03cc08595f29ca8d74dac","23077140","1640725204","2021-12-28 21:00:04","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xe6d0d5e212bb3b3487300a5aecc1d09bcf4e763e","570,000","Fund"
"0xb48902cee0c0c39fbd56e2c8eaec8cddf86df48e37a9ed2b9e161f100dec5564","23079322","1640730106","2021-12-28 22:21:46","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","6,068.170324958793759785","0x415565b0"
"0xb48902cee0c0c39fbd56e2c8eaec8cddf86df48e37a9ed2b9e161f100dec5564","23079322","1640730106","2021-12-28 22:21:46","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","17.061057144948952084","0x415565b0"
"0xb48902cee0c0c39fbd56e2c8eaec8cddf86df48e37a9ed2b9e161f100dec5564","23079322","1640730106","2021-12-28 22:21:46","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,747.701490084281342392","0x415565b0"
"0xe874a9253ea78007c6db578a8369c7a8923eb67063bb5bc300f7d9278f6d0cdb","23079351","1640730164","2021-12-28 22:22:44","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,211.867557751360001038","0x415565b0"
"0xe874a9253ea78007c6db578a8369c7a8923eb67063bb5bc300f7d9278f6d0cdb","23079351","1640730164","2021-12-28 22:22:44","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","3.407244778523265235","0x415565b0"
"0xe874a9253ea78007c6db578a8369c7a8923eb67063bb5bc300f7d9278f6d0cdb","23079351","1640730164","2021-12-28 22:22:44","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,147.866964540067219345","0x415565b0"
"0x69df81c03f5f8f77233b05cfb3614dfa11706c5e56a3aae77a8c88d07b2e0f8b","23079371","1640730208","2021-12-28 22:23:28","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,211.280436381195384753","0x415565b0"
"0x69df81c03f5f8f77233b05cfb3614dfa11706c5e56a3aae77a8c88d07b2e0f8b","23079371","1640730208","2021-12-28 22:23:28","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","3.405594048449622274","0x415565b0"
"0x69df81c03f5f8f77233b05cfb3614dfa11706c5e56a3aae77a8c88d07b2e0f8b","23079371","1640730208","2021-12-28 22:23:28","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,147.31084993995107383","0x415565b0"
"0xab32e6668f49ffb4148bdc18ba11ca18b420825bd43ff3da78b678d905bc92d0","23079413","1640730292","2021-12-28 22:24:52","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,210.69362424386167134","0x415565b0"
"0xab32e6668f49ffb4148bdc18ba11ca18b420825bd43ff3da78b678d905bc92d0","23079413","1640730292","2021-12-28 22:24:52","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","3.403944187804276882","0x415565b0"
"0xab32e6668f49ffb4148bdc18ba11ca18b420825bd43ff3da78b678d905bc92d0","23079413","1640730292","2021-12-28 22:24:52","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,146.755028241624833017","0x415565b0"
"0xfeb7c75201b3b06feb890e5e1905190ce0fdeb7a21d49b1d07cb88f76614d022","23079465","1640730400","2021-12-28 22:26:40","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,210.107238643663199057","0x415565b0"
"0xfeb7c75201b3b06feb890e5e1905190ce0fdeb7a21d49b1d07cb88f76614d022","23079465","1640730400","2021-12-28 22:26:40","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","3.40229552639594251","0x415565b0"
"0xfeb7c75201b3b06feb890e5e1905190ce0fdeb7a21d49b1d07cb88f76614d022","23079465","1640730400","2021-12-28 22:26:40","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,146.199610554374576909","0x415565b0"
"0xee702b8c3a9eec1fb913ee71f3f8798fed1428e12da6a1f8cf54b66f19157469","23079558","1640730594","2021-12-28 22:29:54","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","6,041.763487456814615317","0x415565b0"
"0xee702b8c3a9eec1fb913ee71f3f8798fed1428e12da6a1f8cf54b66f19157469","23079558","1640730594","2021-12-28 22:29:54","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","16.986812596837704341","0x415565b0"
"0xee702b8c3a9eec1fb913ee71f3f8798fed1428e12da6a1f8cf54b66f19157469","23079558","1640730594","2021-12-28 22:29:54","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,722.689232591881376655","0x415565b0"
"0x2c2f6a74b474ce6c0441029c3c2118df6b883240ef50fbc18cb93cab746b848b","23080006","1640731521","2021-12-28 22:45:21","0x94b7151c0b11daf1a6809f0e56c190ec38fe12d4","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","12,105.207408570340984669","Add Liquidity ETH"
"0xa49bb7833bb00849702f77122b41934280ac369c1f6bd8fae2dfde3370a36ab2","23080577","1640732828","2021-12-28 23:07:08","0x94b7151c0b11daf1a6809f0e56c190ec38fe12d4","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","96,829.993346897503491754","Add Liquidity ETH"
"0x721fc0866aa0952e2f41485e0464ce1f8e109a04c46d0844536104677564b3cb","23099553","1640773057","2021-12-29 10:17:37","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","58,853.150256845153233632","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x9df861771a99da470b2f571935bc06ecf319be7c37420d4dbf1ba34156048b26","23099565","1640773081","2021-12-29 10:18:01","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","24,525.628567521504653454","Swap Exact ETH For Tokens"
"0xf183efa3d6d45ff7bb3ff2e453c7471b5e30d12e19ee7f4e75a5fe549f55fcfd","23099648","1640773255","2021-12-29 10:20:55","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","114,000","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x8003f0a4e1cfc1e291318d8e8ff0da3387d1789008ce11893de7e8b1c0ca5584","23099657","1640773273","2021-12-29 10:21:13","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","31,618.444568602874740824","Swap Exact ETH For Tokens"
"0x6c33104b05fcc5542fdb650615bbb3233f6ff7c40faf7a483969db1379ee83a2","23102894","1640780602","2021-12-29 12:23:22","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","12,540.573474076376211125","0x415565b0"
"0x6c33104b05fcc5542fdb650615bbb3233f6ff7c40faf7a483969db1379ee83a2","23102894","1640780602","2021-12-29 12:23:22","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","35.258641273076149052","0x415565b0"
"0x6c33104b05fcc5542fdb650615bbb3233f6ff7c40faf7a483969db1379ee83a2","23102894","1640780602","2021-12-29 12:23:22","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","11,878.289313237074761594","0x415565b0"
"0xc24f7f70ea449d15d0bf7326b1a81f2c5e3efe91798c74cea990e6b3fbb87c0f","23103169","1640781300","2021-12-29 12:35:00","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","28,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xf52b29d1e977c57dfd2e50c41e6efbe9d7c36b9b110c0201fb496cdc4e526297","23104616","1640784671","2021-12-29 13:31:11","0x4b36c745993ebd4a004e73112b3670f680a478a6","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","63,394.369524994258631228","Add Liquidity ETH"
"0xef0487141ba8a915cce622963b92f2703af957cd7a01a31ca9c75cd5464322b7","23111461","1640799588","2021-12-29 17:39:48","0x7584891f21d8a064197868e7158a4f0ecd8b2503","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","67,515.758166326721392468","Add Liquidity ETH"
"0xf144f860e3b54248b2d86e7c9102b8467584bb1acea4163666d9b62c93f7d3a4","23113452","1640804078","2021-12-29 18:54:38","0xefeea6f3a1bc5b165dcd855a69fa6f20945fbf92","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","6,331.655882832485722849","Add Liquidity ETH"
"0x3a18dc6b0b95862b66d86b774c0faae7b8881155adbab733e573187ab661a286","23118315","1640815088","2021-12-29 21:58:08","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0x687c3ba1d38738090ab05317f42efadd1aea56ce","12,594.874286547807214029","Swap Exact ETH For Tokens"
"0x9dbf8c3cd30d86ec1604d136984cc4f0bedf94ed840a74abb0e1f4278fc744a2","23119646","1640818218","2021-12-29 22:50:18","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x94b7151c0b11daf1a6809f0e56c190ec38fe12d4","47,500","Transfer"
"0x42e2d6ac79a45e0310d28013a58627c74e132f7db348e5840c73f7f3d98af422","23119653","1640818232","2021-12-29 22:50:32","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x94b7151c0b11daf1a6809f0e56c190ec38fe12d4","66,500","Transfer"
"0x55b2f324dc74e00d01f18c8c5ccc97a2bb24fed1b00efe641913af1ef6345f24","23120801","1640820921","2021-12-29 23:35:21","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","27,550","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x1efdda23c241fa5fc9b28f807068906610ef2dfcd1aa89fae2801231370ff1bd","23138450","1640861103","2021-12-30 10:45:03","0xb8acac92c560a45827b398a75755470d2207d93c","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","71,627.140564466056388848","Add Liquidity ETH"
"0xf015a1b11737979f16502c69a5dc2d49856ce8e39106f2170550f06b1cd88520","23140124","1640864556","2021-12-30 11:42:36","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x4e9abecb9c36f211a8ffc958cbc0ef05cbdeea05","142,500","Transfer"
"0x7442e380173b632f28ded7067f40fdc07fde277013ef93d4c7ec362eef80a079","23140662","1640865664","2021-12-30 12:01:04","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","6,332.733055593953034652","Swap Exact ETH For Tokens"
"0x98d24b31b2c31069b8752e1623a33f9e3c87ea9ebc0f4df9098e00e4233c5fec","23142061","1640868678","2021-12-30 12:51:18","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,055.553697978629383775","Swap Exact ETH For Tokens"
"0xbfdfd9d4f81046146b6882a7292baf9d20840a014c22343f993fdc9f233b448f","23142125","1640868810","2021-12-30 12:53:30","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","2,524.240559275628947848","Swap Exact ETH For Tokens"
"0xabaddb785a8f8617a1dabe659f668884d1f16b1ccca48b37816df93813ef6446","23151696","1640889316","2021-12-30 18:35:16","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xe6d0d5e212bb3b3487300a5aecc1d09bcf4e763e","437,000","Fund"
"0x93011d94232259ecd3f44085ee03849ccd1e3825b2d25739cf8c645ddfbdb8af","23151889","1640889714","2021-12-30 18:41:54","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","12,586.253275099904562395","0x415565b0"
"0x93011d94232259ecd3f44085ee03849ccd1e3825b2d25739cf8c645ddfbdb8af","23151889","1640889714","2021-12-30 18:41:54","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","35.387073016731537489","0x415565b0"
"0x93011d94232259ecd3f44085ee03849ccd1e3825b2d25739cf8c645ddfbdb8af","23151889","1640889714","2021-12-30 18:41:54","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","11,921.55671548589999482","0x415565b0"
"0xbf93c08932dbd0dcd4e153df4b2cd0f4e7538ce9709e0b3edf932de911cdbddf","23153161","1640892410","2021-12-30 19:26:50","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","57,000","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x95a070374ccede44d260096518ab8b2cdaefeb9f9a6f78b0f15f8769187d2368","23153172","1640892432","2021-12-30 19:27:12","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","24,700.993992183489557799","Swap Exact Tokens For Tokens"
"0xb9aa2802616b8d331e07f72a205f93ec4c8be3d3b6b2b8304dfd548870430dfc","23153194","1640892476","2021-12-30 19:27:56","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","6,339.379863603208703446","0x415565b0"
"0xb9aa2802616b8d331e07f72a205f93ec4c8be3d3b6b2b8304dfd548870430dfc","23153194","1640892476","2021-12-30 19:27:56","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","17.823580473939229155","0x415565b0"
"0xb9aa2802616b8d331e07f72a205f93ec4c8be3d3b6b2b8304dfd548870430dfc","23153194","1640892476","2021-12-30 19:27:56","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","6,004.588095957078654981","0x415565b0"
"0xd0aee30c1d5e02ba0a316e75d6ad751fcbb639fe4cbf4056e84b3882b2eb47c7","23153530","1640893168","2021-12-30 19:39:28","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","6,324.595171555383657123","0x415565b0"
"0xd0aee30c1d5e02ba0a316e75d6ad751fcbb639fe4cbf4056e84b3882b2eb47c7","23153530","1640893168","2021-12-30 19:39:28","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","17.782012346745944201","0x415565b0"
"0xd0aee30c1d5e02ba0a316e75d6ad751fcbb639fe4cbf4056e84b3882b2eb47c7","23153530","1640893168","2021-12-30 19:39:28","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,990.584202883680779732","0x415565b0"
"0x053f01ba32f140370302c22bd6efac84534203626c67b4031c9bf96f1c93b449","23179923","1640948961","2021-12-31 11:09:21","0x94b7151c0b11daf1a6809f0e56c190ec38fe12d4","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","38,017.313343266291323115","Add Liquidity ETH"
"0x0c584900988ad6151689e2d563e10159c5aa5a6cbfff2c6447d3e71ef8111528","23191855","1640974744","2021-12-31 18:19:04","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x000000000000000000000000000000000000dead","95,000","Transfer"
"0xa0990b9cb8a8e718369d00bc497d6f27c7f83b8be9b31d1f25f5c9595b496455","23197201","1640986590","2021-12-31 21:36:30","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","17,552.002654592588178804","0x415565b0"
"0xa0990b9cb8a8e718369d00bc497d6f27c7f83b8be9b31d1f25f5c9595b496455","23197201","1640986590","2021-12-31 21:36:30","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","49.344566709390596776","0x415565b0"
"0xa0990b9cb8a8e718369d00bc497d6f27c7f83b8be9b31d1f25f5c9595b496455","23197201","1640986590","2021-12-31 21:36:30","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","16,625.064133882453638717","0x415565b0"
"0x68a870ac0290f10f821ff05fea235436c4a307a8f4cbadcd4911cae667d7aa9e","23218603","1641032909","2022-01-01 10:28:29","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","28,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xeff12d09b95450ad4454c8cc4c33b7b3b4a049677fd33e16ae7ba71dc6ea1a5d","23218658","1641033023","2022-01-01 10:30:23","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x3729a75d7b7712b6cfec9ecf223a3fc518022128","712,500","Transfer"
"0xb57333aa56db9d8411dc16170596306af7d08655e2e17fb84dd38fc14b579154","23219510","1641035037","2022-01-01 11:03:57","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","6,356.190268682747612446","Add Liquidity ETH"
"0x989d87a464f7a04a79852eee423bfd92ccb6eba0af6614c73192b7e5e4bbdbe3","23222899","1641042696","2022-01-01 13:11:36","0x3729a75d7b7712b6cfec9ecf223a3fc518022128","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","9,533.733475461673104644","Add Liquidity ETH"
"0xb9f3cf1d2393dee4b32378abad90ad1bbe4d54255c4685f6b9c7d53439a8ac79","23238311","1641076917","2022-01-01 22:41:57","0x4e9abecb9c36f211a8ffc958cbc0ef05cbdeea05","0x2a1d487dad8303c234d6309afe9a1dbd22aa2fdc","9,500","Transfer"
"0x94220e8f7615c0293de9904157a69f8e20ccab3dd6406e2bd92d2d70c2aea06f","23239740","1641079912","2022-01-01 23:31:52","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","19,000","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xde32c9e5bc1076f83edba9f109d3fbde0d0dce9f2ff6809ec05f032ef1ef9487","23240378","1641081228","2022-01-01 23:53:48","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","28,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xbf4ddbc4beda62eebcee7dd280a9c3197958efff08e23e84fc12e5ad2879a94a","23240566","1641081616","2022-01-02 00:00:16","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","14,950.775331498168629015","0x415565b0"
"0xbf4ddbc4beda62eebcee7dd280a9c3197958efff08e23e84fc12e5ad2879a94a","23240566","1641081616","2022-01-02 00:00:16","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","42.035132093494178974","0x415565b0"
"0xbf4ddbc4beda62eebcee7dd280a9c3197958efff08e23e84fc12e5ad2879a94a","23240566","1641081616","2022-01-02 00:00:16","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","14,161.205915876794676086","0x415565b0"
"0xc6748749fb675a964a2eb50e830b28b2925edf483c123f7f33b52ae749badbf5","23258110","1641120146","2022-01-02 10:42:26","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","19,000","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
